,imdb_id,genres,region,averageRating,numVotes,backdrop_path,budget,original_language,overview,poster_path,release_date,revenue,runtime,tagline,url_trailer,mot_cle,popularity,title,originalTitle,vote_count,vote_average
989,tt0073109,"Biography,Drama,History",FR,7.4,2391,https://image.tmdb.org/t/p/w500/wWxYyXU9EBI6YCeJlTI46ZuW1yu.jpg,0,en,The Hiding Place is an account of a Dutch family who risk their lives by offering a safe haven for Jews during World War II,https://image.tmdb.org/t/p/w500/eFQIDuXKTdowE2XDsTBycPXSO1.jpg,1975,0,150,The true story of a family that fought Nazi madness with the only weapon they had. Love.,,"['jew persecution', 'holland', 'nazism']",4.735,La valse des souvenirs,The Hiding Place,26,6.596
990,tt0073114,"Biography,Drama,History",FR,7.2,8963,https://image.tmdb.org/t/p/w500/l74RI23VnGOjqBX7EjHk6gJ5NWp.jpg,0,fr,"Adèle Hugo, daughter of renowned French writer Victor Hugo, falls in love with British soldier Albert Pinson while living in exile off the coast of England. Though he spurns her affections, she follows him to Nova Scotia and takes on the alias of Adèle Lewly. Albert continues to reject her, but she remains obsessive in her quest to win him over.",https://image.tmdb.org/t/p/w500/wpgQG4G9rZShqQ2cc1CX7z084IT.jpg,1975,763000,96,What kind of woman would wait her whole life for one man...? And what kind of man would deny her...?,https://www.youtube.com/watch?v=BAFt98b6Xv4,"['lovesickness', 'based on novel or book', 'insanity', ""women's sexual identity"", 'hypnosis', 'love letter', 'one-sided love', 'nova scotia, canada', 'barbados', 'bed and breakfast (b&b)', 'channel islands', 'stalker', 'lieutenant', 'love']",7.627,L'histoire d'Adèle H.,L'histoire d'Adèle H.,195,6.831
991,tt0073152,Drama,FR,7.7,6414,https://image.tmdb.org/t/p/w500/hqSNaXa2dxbBrI2mVDhvvNp9ECL.jpg,0,de,"Itinerant projection-equipment repairman Bruno Winter and depressed hitchhiker Robert Lander - a doctor who has just been through a break-up with his wife and a half-hearted suicide attempt - travel along the Western side of the East-German border in a repair truck, visiting worn-out movie theaters, learning to communicate across their differences.",https://image.tmdb.org/t/p/w500/wKSQ0pTOXYzDWaEXvJEXlhgj2PY.jpg,1976,0,175,,,"['suicide', 'german democratic republic', 'male friendship', 'road movie']",5.179,Au fil du temps,Im Lauf der Zeit,117,7.4
992,tt0073155,"Drama,Romance",FR,7.0,4639,https://image.tmdb.org/t/p/w500/jqj5GL6OT1QWM6EASYjm3rbR50W.jpg,0,fr,"Servais Mont, a freelance photographer who works taking compromising photos, gets fascinated by Nadine Chevalier, a tormented low-budget movie actress married to an eccentric film photo collector.",https://image.tmdb.org/t/p/w500/NR9X3F4aCqvoYRx8h4pG30zVe.jpg,1975,0,113,,https://www.youtube.com/watch?v=ZBxX7dQ5Gy8,"['underground world', 'based on novel or book', 'photographer', 'underground film', 'theatre company', 'still photography', 'sexual blackmail']",8.105,L'important c'est d'aimer,L'important c'est d'aimer,105,7.1
993,tt0073163,Comedy,FR,6.5,1816,https://image.tmdb.org/t/p/w500/bGnJSYkGP9S1h3KKScxO4KGzX7.jpg,0,fr,"Victor Vautier is incorrigible: he's in constant motion, working several cons at once, using different names and changing disguises. He's charming and outrageous, incapable of uttering a sentence that isn't embellished or an outright lie. His life goal is to make enough money to build a sea wall to protect Mont-Saint-Michel. Charlotte, a parole officer, shows up: she's young and seems taken in by Victor. He discovers she lives above the Senlus Museum, where her parents are the curators. With two pals he decides to steal a priceless El Greco triptych and then ransom it back to the cultural ministry. What will Charlotte do when she realizes he's used her to make a fortune?",https://image.tmdb.org/t/p/w500/7oebCmYVJvmG7qB46inErLLLJbX.jpg,1975,0,100,,https://www.youtube.com/watch?v=6D3tbPj2wFo,[],5.638,L'incorrigible,L'incorrigible,96,6.297
994,tt0073166,"Drama,Fantasy,Romance",FR,6.1,2576,https://image.tmdb.org/t/p/w500/oPGZyKNjgRDOsZAtqu7ikdJfAQW.jpg,0,fr,"India, 1937. Anne-Marie Stretter is the wife of the French ambassador and leads a solitary yet privileged life in Calcutta. The tedium of her existence is relieved by numerous illicit love affairs with government officials, young men who find her an object of desire and fascination. The Vice Consul is driven insane by his love for her and, expelled from the ambassador’s palace, cries like a sick animal. Life continues for Anne-Marie Stretter, the same tedious existence…",https://image.tmdb.org/t/p/w500/mjdpQhS70WZ5XkDQlRizfQidS6o.jpg,1975,0,114,,https://www.youtube.com/watch?v=_NTEsYnJSEI,"['woman director', 'somber']",5.446,India Song,India Song,72,6.382
995,tt0073168,"Action,Sci-Fi",FR,6.2,2264,https://image.tmdb.org/t/p/w500/jgnD48dvKPGpFybKhiCJuPdByV1.jpg,0,zh,"The surface of the Earth is under attack, thousands of people are killed in this unprovoked attacked. The cause, Princess Dragonmon and her army of monsters have decided to invade. Princess Dragonmon is an alien whose race has been hiding under us for centuries waiting to attack and the time is right. A doctor has been preparing for something like this and turns his assistant Rayma into the cyborg hero known as Inframan. Now only Inframan stands between the Earth and Princess Dragonmon but when a close friend is captured and brainwashed, can she be stopped with this inside man feeding her info?",https://image.tmdb.org/t/p/w500/jZwmUr0QJRNYEw9XVrRtxkDy0DE.jpg,1975,0,90,The man beyond bionics.,https://www.youtube.com/watch?v=4faudEDZf-A,"['monster', 'robot', 'trash', '邵氏蓝光大赏']",5.391,Infra-Man,Zhong guo chao ren,61,6.0
996,tt0073169,"Crime,Thriller",FR,6.8,2374,https://image.tmdb.org/t/p/w500/o5pM0OYVAUXqMdjdlrxLnttOtAd.jpg,0,fr,"Saint Tropez. Julie Wormser and her lover, writer and neighbour Jeff Marle, plan the murder of her wealthy husband Louis, an alcoholic impotent. She hits him, and leaves the rest of the task to Jeff. Julie finds herself alone the following day, and becomes therefore the prime suspect. Where is Louis' body? Where is Jeff? Is there any secret beyond a door?",https://image.tmdb.org/t/p/w500/gzDj29F8pCZI8eZrRG1qgOC9KSh.jpg,1975,0,120,Savage Greed. Searing Sex. Shattering Suspense.,,"['cheating', 'attempted murder']",4.054,Les innocents aux mains sales,Les innocents aux mains sales,54,6.074
997,tt0073195,"Adventure,Mystery,Thriller",FR,8.1,658594,https://image.tmdb.org/t/p/w500/p3DeIBpSrg0R0yCIRhgEMvfY7mb.jpg,7000000,en,"When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.",https://image.tmdb.org/t/p/w500/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,1975,470653000,124,Don't go in the water,https://www.youtube.com/watch?v=BlqvX50DSNo,"['dying and death', 'beach', 'based on novel or book', 'bathing', 'shipwreck', 'fishing', 'atlantic ocean', 'shark attack', 'police chief', 'ferry boat', 'animal attack', 'long island, new york', 'dead child', 'creature', 'skinny dipping', 'shark', 'great white shark', 'dead dog', 'child killed by animal', 'fourth of july', 'severed leg', 'fishing boat', 'animal horror', 'shark cage']",40.042,Les Dents de la mer,Jaws,9999,7.662
998,tt0073207,"Action,Crime",FR,7.1,1958,https://image.tmdb.org/t/p/w500/5ODnpdRuu6GdeNEJGgVN5MDLHPS.jpg,0,ja,"A look at the life of renegade yakuza, Rikio Ishikawa, particularly the years from 1946 to 1950 when his violent antics get him in trouble with his own clan, Kawada, and then with the clan of his protector, Kozaburo Imai. In these years, he can rely on Chieko, a young Tokyo courtesan who gives him shelter. He's banished to Osaka, where he picks up a drug habit. Through it all, he keeps his friends and enemies off balance with unpredictable behavior - and he seems indestructible.",https://image.tmdb.org/t/p/w500/hb72mSj2nmDpPmc2O1J3rOdDzmY.jpg,1975,0,94,,https://www.youtube.com/watch?v=h_c3ngpKPXg,"['prison', 'yakuza', 'honor', 'graveyard']",3.989,Le Cimetière de la morale,Jingi no hakaba,41,6.6
999,tt0073219,"Crime,Drama,History",FR,7.3,2319,https://image.tmdb.org/t/p/w500/aAKUY85PzNJXG4F1WWHfw6TopzG.jpg,0,fr,"France, 1893. Joseph Bouvier attempts to shoot his love who refused to marry him and to commit suicide. Upon release from the filthy asylum where he was placed, with bullets still remaining in his head, he wanders the country roads and rapes and murders many teenagers over years. The judge Rousseau captures him, but to serve his ambition seeks to avoid that Bouvier is simply declared insane.",https://image.tmdb.org/t/p/w500/2FwFJvyktddFy8eJc9jMmn6efYv.jpg,1976,0,128,,https://www.youtube.com/watch?v=Y0F_2Jo8Rx8,"['asylum', 'serial killer', '19th century']",4.956,Le juge et l'assassin,Le juge et l'assassin,120,6.9
1000,tt0073221,"Crime,Drama",FR,7.2,2262,https://image.tmdb.org/t/p/w500/i98WafnsLBmgbFmSl37AmNN46GM.jpg,0,fr,A married man who killed the wife of his best friend during a tryst feels compelled to turn himself in.,https://image.tmdb.org/t/p/w500/8dWKLlwGMeofbunbVvWfM9lzMdK.jpg,1971,0,100,,,[],2.617,Juste avant la nuit,Juste avant la nuit,48,6.448
1001,tt0073233,Drama,FR,6.7,2707,https://image.tmdb.org/t/p/w500/x02gYNwYtXmSLBleJSsvc8bvLeo.jpg,0,nl,"In the late 19th century, a young woman moves to Amsterdam with her family and tries to make a living. Preyed upon by various men, she nonetheless rises in society.",https://image.tmdb.org/t/p/w500/5dy2JOdQUY7KxX1c4FHrodHm8qx.jpg,1975,0,102,,,[],2.203,Katie Tippel,Keetje Tippel,47,6.489
1002,tt0073282,"Action,Comedy,Crime",FR,6.7,3297,https://image.tmdb.org/t/p/w500/bwPgr8VqFUBerEAh3WwVSwIYWXu.jpg,70000,en,"Clyde Williams and Billy Foster are a couple of blue-collar workers in Atlanta who have promised to raise funds for their fraternal order, the Brothers and Sisters of Shaka. However, their method for raising the money involves travelling to New Orleans and rigging a boxing match.",https://image.tmdb.org/t/p/w500/wOP0m66lUz75EGUnWNklJjakaCX.jpg,1975,11800000,110,"It's the same two dudes from ""Uptown Saturday Night""...but this time they're back with kid dyn-o-mite!",,"['gambling', 'hypnosis', 'money', 'blaxploitation cinema', 'gang', 'church']",2.193,Le coup à refaire,Let's Do It Again,18,6.7
1003,tt0073298,"Biography,Comedy,Music",FR,6.1,3113,https://image.tmdb.org/t/p/w500/6SuOxhp79bAdisY61ItOxqSVgbi.jpg,0,en,"Roger Daltrey of The Who stars as 19th century genius pianist Franz Liszt in this brash, loud and free-wheeling rock 'n' roll fantasia centered around an imagined rivalry between Liszt and composer Richard Wagner-- painted here as a vampiric harbinger of doom and destruction.",https://image.tmdb.org/t/p/w500/slkgkRL8hu0Sj4sOkcb8NSkwdGd.jpg,1975,0,103,"The erotic, exotic electrifying rock fantasy... It out-Tommy's TOMMY.",https://www.youtube.com/watch?v=dlO-58IJHHA,['composer'],3.221,Lisztomania,Lisztomania,28,5.8
1004,tt0073335,"Drama,Romance",FR,6.1,2220,https://image.tmdb.org/t/p/w500/kVzP2Hju0sjNCROGHk11bGpKhfc.jpg,0,en,"Tracy, an aspiring designer from the slums of Chicago puts herself through fashion school in the hopes of becoming one of the world's top designers. Her ambition leads her to Rome spurring a choice between the man she loves or her newfound success.",https://image.tmdb.org/t/p/w500/rHnquMeqgzXOkk2qckWPY1cyvuL.jpg,1975,0,109,Mahogany – the woman every woman wants to be – and every man wants to have,,"['chicago, illinois', 'slum', 'rome, italy', 'mannequin', 'ghetto', 'supermodel', 'fashion designer']",3.422,Mahogany,Mahogany,20,5.8
1005,tt0073343,"Action,Adventure,Crime",FR,6.6,1834,https://image.tmdb.org/t/p/w500/y1MJJPzf3FUOQgdNv037BLMjioM.jpg,0,en,"Australian authorities arrest a man believed to be connected to the Sydney criminal underworld and send for Inspector Fang Sing Leng (Jimmy Wang Yu) from Hong Kong to question him. After the alleged criminal is assassinated, Inspector Leng and the Sydney police try to hunt down those responsible and hope to solve their case along the way.",https://image.tmdb.org/t/p/w500/lCLUFxMNxcutYcSXbMySWDJvAUd.jpg,1975,0,106,Fast! Fantastic! Fun! Nothing can stop him!,https://www.youtube.com/watch?v=j4_9biQihqg,"['australia', 'martial arts', 'corruption', 'police', 'hong kong']",6.409,L'homme de Hong Kong,The Man from Hong Kong,45,6.7
1006,tt0073349,"Drama,History,Romance",FR,6.4,4212,https://image.tmdb.org/t/p/w500/vf5xvKEjwhSuJttR4NmVrOGXyrS.jpg,0,en,"Warren Maxwell, the owner of a run-down plantation, pressures his son, Hammond, to marry and produce an heir to inherit the plantation. Hammond settles on his own cousin, Blanche, but purchases a sex slave when he returns from the honeymoon. Meanwhile, Warren buys a new Mandingo slave named Mede to breed and to earn money as a prize-fighter.",https://image.tmdb.org/t/p/w500/ow4x7Pgx10RDHLD9G6urgq4VDF4.jpg,1975,0,127,Expect The Savage. The Sensual. The Shocking. The Sad. The Powerful. The Shameful. Expect The Truth.,,"['bare knuckle boxing', 'slavery', 'interracial relationship', 'slave owner']",12.588,Mandingo,Mandingo,124,6.657
1007,tt0073363,"Drama,Mystery",FR,7.8,2645,https://image.tmdb.org/t/p/w500/nu5kvLgnLwhdG7l2tJu3Z6ahjCW.jpg,0,tl,"Julio, a fisherman from a provincial village, descends into social alienation as he arrives in Manila to search for his loved one.",https://image.tmdb.org/t/p/w500/iFM8bcQnyBPlzd0JItgWNn6TjT2.jpg,1975,0,127,,,"['worker', 'slum', 'loss of loved one', 'brothel', 'male prostitution', 'poverty', 'construction site', 'lgbt', 'manila philippines', 'rent boy', 'gay theme']",4.549,Manille,Maynila sa mga kuko ng liwanag,56,7.2
1008,tt0073406,"Action,Comedy,Crime",FR,6.5,1757,https://image.tmdb.org/t/p/w500/xCy9XrlwuUsGapFrCKicDDiWxnu.jpg,0,it,"Police detective Paolo Germi and the mysterious Marisa meet each other at a dance hall. Germi is unsuspecting of the secret Marisa is carrying with her: adverse conditions forced her into prostitution. As Germi finds the young girl brutally murdered, he decides to go after her killers. During his investigation, he enters a world of intrigue and obfuscation that leave an endless trail of blood.",https://image.tmdb.org/t/p/w500/xqEbdB77oZ9k53WVhj3gaKuY2Uj.jpg,1975,0,100,,,"['prostitute', 'italian', 'detective', 'investigation', 'murder']",3.285,A en crever,Morte sospetta di una minorenne,51,6.0
1009,tt0073440,"Comedy,Drama,Music",FR,7.6,28530,https://image.tmdb.org/t/p/w500/5VjDASsYnIWSCXX79A4WsaBnNrr.jpg,2200000,en,"The intersecting stories of twenty-four characters—from country star to wannabe to reporter to waitress—connect to the music business in Nashville, Tennessee.",https://image.tmdb.org/t/p/w500/AoJaGGu8pp7jfhpg60poef5DzsJ.jpg,1975,9991258,160,The damnedest thing you ever saw.,https://www.youtube.com/watch?v=i1-_dVJ_H8A,"['country music', 'satire', 'music festival', 'candidate', 'nashville tennessee', 'multiple storylines', 'presidential campaign', 'celebrity worship', 'rally', 'nashville', 'both kinds of music']",12.195,Nashville,Nashville,376,7.239
1010,tt0073488,"Drama,War",FR,7.7,3217,https://image.tmdb.org/t/p/w500/5yGjihYM0Qt0hF5vckFlvpYw6A6.jpg,0,ru,"In July 1942, in the Second World War, the rearguard of the Russian army protects the bridgehead of the Don River against the German army while the retreating Russian troops cross the bridge. While they move back to the Russian territory through the countryside, the soldiers show their companionship, sentiments, fears and heroism to defend their motherland.",https://image.tmdb.org/t/p/w500/6TI2mup2pB37qbo5aa75FI84h3E.jpg,1975,0,151,,,"['based on novel or book', 'world war ii', 'stalingrad', 'russian soldier', '1940s']",4.483,Ils ont combattu pour la patrie,Oni srazhalis za rodinu,48,7.0
1011,tt0073496,"Biography,Drama,Romance",FR,6.4,1296,https://image.tmdb.org/t/p/w500/3mhAnhy4AGizr6oQ3m6vtful9hN.jpg,0,en,"One year before the Olympics, Jill Kinmont, an 18-year-old skiing champion, suffers a fall during competition and is left paralyzed. With her life now completely altered, she undergoes an exhausting fight to regain some of what she has lost.",https://image.tmdb.org/t/p/w500/eikUqnTC2DxVCZGwEUiuNzFpQVk.jpg,1975,0,103,The true story of Jill Kinmont. The American Olympic ski contender whose tragic fall took everything but her life. And who found the courage to live through the love of one very special man.,,"['biography', 'snow skiing', 'quadriplegic', 'skiing']",5.56,"Un jour, une vie",The Other Side of the Mountain,27,6.3
1012,tt0073535,"Action,Crime,Drama",FR,6.9,4311,https://image.tmdb.org/t/p/w500/fzydvLpjyWWlZSqNLCG7zP9WhPG.jpg,0,fr,"A serial-killer frightens Paris by phoning young ladies at night, telling them insults about their lives. Minos, as he calls himself, wants to prevent the world from free women and he targets at first these ones. Commissaire Letellier is given the investigation and he has hard work with the maniac.",https://image.tmdb.org/t/p/w500/8CcUL7PClY9anYKqth98ZMOtQiw.jpg,1975,0,125,,https://www.youtube.com/watch?v=MwFXBBx5Vd8,"['murder', 'serial killer', 'killer', 'bank robbery', 'neo-noir']",7.482,Peur sur la ville,Peur sur la ville,245,7.2
1013,tt0073540,"Drama,Mystery",FR,7.4,40963,https://image.tmdb.org/t/p/w500/41Mlaj6wfjlF4wQaVH0tjfDXvMi.jpg,0,en,"In the early 1900s, Miranda attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers have disappeared mysteriously.",https://image.tmdb.org/t/p/w500/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg,1975,84744,117,On St. Valentine's Day in 1900 a party of schoolgirls set out to picnic at Hanging Rock ... Some were never to return.,,"['australia', 'based on novel or book', 'orphanage', ""girls' boarding school"", 'based on true story', 'coming of age', 'hanging rock', 'atmospheric', ""valentine's day"", 'mysterious', '1900s']",18.244,Pique-nique à Hanging Rock,Picnic at Hanging Rock,743,7.238
1014,tt0073541,"Action,Comedy,Crime",FR,6.4,3580,https://image.tmdb.org/t/p/w500/2GK6KVgIAKrqjqg9VPAm5qdOly.jpg,0,it,"Inspector Rizzo is accused of drug trafficking. In order to clear his name he has to find out who is the person, from a Mafia ring, who has infiltrated his police department.",https://image.tmdb.org/t/p/w500/pQuv3NrVxFFAtkVrcoHtNM8qHSt.jpg,1975,0,108,,,"['police', 'gangster', 'heroin', 'bangkok, thailand', 'hong kong']",7.226,Le Cogneur,Piedone a Hong Kong,127,6.2
1015,tt0073582,"Horror,Mystery,Thriller",FR,7.5,42560,https://image.tmdb.org/t/p/w500/3hvygFCUYB0A4Q1uu6DJ5M1GmpU.jpg,0,it,"A musician witnesses the murder of a famous psychic, and then teams up with a fiesty reporter to find the killer while evading attempts on their lives by the unseen killer bent on keeping a dark secret buried.",https://image.tmdb.org/t/p/w500/wq7RxV5gMvgO0EKeWpNhegnpJBh.jpg,1975,2864091,127,When the Screaming starts and the Blood begins to flow... Pinch yourself and keep repeating I'M AT THE MOVIES! I'M AT THE MOVIES! I'M AT THE MOVIES! I'M AT THE MOVIES!,,"['murder', 'reporter', 'whodunit', 'psychic', 'pianist', 'proto-slasher']",14.799,Les Frissons de l'angoisse,Profondo rosso,1386,7.8
1016,tt0073605,"Comedy,Romance,Western",FR,6.3,2144,https://image.tmdb.org/t/p/w500/9HZA7WVJTd2qYPFfkugxOR0Cu7p.jpg,0,en,"Two drifters, of widely varying backgrounds, rustle cattle and try to avoid being caught in contemporary Montana.",https://image.tmdb.org/t/p/w500/1eoX9LIRA1dhJzLSoVw7Oig0DSf.jpg,1975,0,93,"Oh give me a home, with a low interest loan, A cowgirl and two pickup trucks. A color TV, all the beer should be free, And that, man, is Rancho Deluxe.",,[],2.59,Rancho Deluxe,Rancho Deluxe,23,5.4
1017,tt0073626,"Crime,Drama,Thriller",FR,6.9,2374,https://image.tmdb.org/t/p/w500/AdzgsJAtec8eGLsbTp1dZ1qeQfG.jpg,0,it,"An Italian prison official's wife is kidnapped, and the kidnappers demand that a notorious prisoner be released in order for the man to get his wife back. He gets the man released - but then kidnaps him himself, in order to ensure that the man's colleagues don't kill his wife. Enraged, the gang sets out to free their compatriot and kill the man who took him.",https://image.tmdb.org/t/p/w500/7QwnrTIjQwgvaQPU0kLf4PzGB0N.jpg,1973,0,110,The last battle between crime and the law in every major city in the world.,https://www.youtube.com/watch?v=EEe-opzZoS0,"['prison', 'friendship', 'assassination', 'blackmail', 'male friendship']",4.075,La poursuite implacable,Revolver,49,6.8
1018,tt0073629,"Comedy,Horror,Musical",FR,7.4,166711,https://image.tmdb.org/t/p/w500/5DU39tmUzbXtD6UXgm7iZqxpwoV.jpg,1200000,en,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rockv'.",https://image.tmdb.org/t/p/w500/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,1975,112892319,100,A different set of jaws.,https://www.youtube.com/watch?v=67W7ZVlqF10,"['sexual identity', ""rock 'n' roll"", 'transvestism', 'time warp', 'transylvania', 'transvestite', 'group sex', 'seduction', 'castle', 'sex addiction', 'musical', 'based on play or musical', 'cross dressing', 'homoeroticism', 'psychotronic', 'lgbt interest', 'horror musical']",15.801,The Rocky Horror Picture Show,The Rocky Horror Picture Show,2693,7.458
1019,tt0073634,"Comedy,Drama,Romance",FR,6.1,1490,https://image.tmdb.org/t/p/w500/ncjxkqmOhep4AMQejTxbBRE2Okn.jpg,0,en,"What is real and what is fiction? Faced with writer's block with his novel, Lewis Fielding turns to a film script about a woman finding herself after his wife Elizabeth returns from Baden Baden. She didn't quite find herself there but had a brief encounter in a lift with a German who says he is a poet. Now the German is in England, gets himself invited to tea where he claims he admires Fielding's books. Which one does he like the best? ""Tom Jones."" Amused at being confused with the other Fielding, the novelist works the German into the plot.",https://image.tmdb.org/t/p/w500/wMqiH1N4rCEyGy0pLQvnt5iuyul.jpg,1975,0,116,,,"['adultery', 'infidelity', 'based on novel or book', 'drug smuggling', 'greenhouse', 'poet', 'surrey', 'middle class', 'baden-baden', 'writer', 'novelist', 'luxury hotel', 'freeloader', 'calais']",3.541,Une Anglaise romantique,The Romantic Englishwoman,31,5.5
1020,tt0073663,"Adventure,Comedy,Drama",FR,6.5,2134,https://image.tmdb.org/t/p/w500/dk5NxGGsSfEWdrVfnVSyPVqZaNU.jpg,0,fr,A young Frenchwoman fleeing her Italian fiancé in Caracas thrusts herself and those around her into madcap events.,https://image.tmdb.org/t/p/w500/9vMKQhHeFRSHC3QmzxVlALrnwJ.jpg,1975,0,107,,,[],7.643,Le sauvage,Le sauvage,111,6.667
1021,tt0073679,"Drama,History,Thriller",FR,7.6,1589,https://image.tmdb.org/t/p/w500/oB53g2c26eg9TqxaTyHPQt5xYkh.jpg,0,fr,"In occupied France during the WWII, a German officer is murdered. The collaborationist Vichy government decides to pin the murder on six petty criminals. Loyal judges are called in to convict them as quickly as possible.",https://image.tmdb.org/t/p/w500/7EhH6R5RK3mPSe11zbHgxcF9huD.jpg,1975,0,118,,,"['based on novel or book', 'politics', 'world war ii', 'judgment', 'courtroom', 'nazism']",1.808,Section spéciale,Section spéciale,41,7.05
1022,tt0073692,"Comedy,Drama",FR,6.4,14111,https://image.tmdb.org/t/p/w500/2sDMMLK2A1aHh52abYRnzlTBy6t.jpg,4000000,en,"George Roundy is a Beverly Hills hairstylist whose uncontrolled libido stands between him and his ambitions. He wants the security of a relationship. He wants to be a hairdressing ""star"" and open his own salon. But the fact that he beds down with the wife, daughter and mistress of a potential backer doesn't help. It also does little for his relationship with his current girlfriend.",https://image.tmdb.org/t/p/w500/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg,1975,49407734,110,Your hairdresser does it better.,,"['hairdresser', 'presidential election', 'los angeles, california', 'beverly hills', 'sex comedy', '1960s', 'cheerful']",9.447,Shampoo,Shampoo,198,6.0
1023,tt0073707,"Action,Adventure,Comedy",FR,8.1,58684,https://image.tmdb.org/t/p/w500/8aYAfAPolsRFrHbP1rafeSgg2Ew.jpg,408000,hi,"After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit.",https://image.tmdb.org/t/p/w500/ya9bwgqA4eNl5bQ9QqS0jcmRoBS.jpg,1975,4800000,204,The greatest cast ever assembled! The greatest story ever told!,,"['police', 'fight', 'village', 'bandit']",13.856,Sholay,Sholay,257,6.979
1024,tt0073726,"Action,Adventure,Comedy",FR,6.1,2105,https://image.tmdb.org/t/p/w500/13sya73SzhMgv639SZagCgmhkPz.jpg,0,it,"Medieval soldier of fortune Ettore is travelling through Europe with his partners looking for fight where they can earn some money. When they come across a Spanish castle under siege by the French army, Ettore first bides his time to determine which side is the winning one (and thus more likely to pay his fee). This is as first the French, but the treatment he receives from them is unpleasant enough to make him change his mind and turn to the Spanish side. Somehow, Ettore must rally the weakened Spanish troops to battle their enemy long enough for reinforcements to arrive.",https://image.tmdb.org/t/p/w500/5XOGiR9rVBYqvBfx6b1V2LxHV6f.jpg,1976,0,95,,,"['sword', 'italy', 'occupying power', 'fistfight', 'soldier', 'ritter']",6.593,La Grande Bagarre,Il soldato di ventura,66,6.4
1025,tt0073747,"Horror,Mystery,Sci-Fi",FR,6.9,19546,https://image.tmdb.org/t/p/w500/pgVTwsJXv1i2GGZ2yB7KfiYqGAc.jpg,0,en,"Joanna Eberhart has come to the quaint little town of Stepford, Connecticut with her family, but soon discovers there lies a sinister truth in the all too perfect behavior of the female residents.",https://image.tmdb.org/t/p/w500/eGJMm2OUfgt8DDKeHlWQWDcaCl7.jpg,1975,0,117,Something strange is happening in the town of Stepford.,,"['android', 'small town', 'based on novel or book', 'feminism', 'housewife', 'connecticut', 'robot', 'suburb', ""women's liberation""]",11.988,Les femmes de Stepford,The Stepford Wives,293,6.667
1026,tt0073802,"Crime,Mystery,Thriller",FR,7.4,62424,https://image.tmdb.org/t/p/w500/b10PufqGIpg5zFNOhkmbTUwQh94.jpg,7800000,en,"A bookish CIA researcher finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.",https://image.tmdb.org/t/p/w500/zinwtZqdb7gnc4zMu8dfkK1fMN3.jpg,1975,41509797,117,His CIA code name is Condor. In the next seventy-two hours almost everyone he trusts will try to kill him.,https://www.youtube.com/watch?v=LO2wWvgdd1I,"['cia', 'office', 'conspiracy', 'condor', 'christmas', 'political thriller']",15.239,Les 3 jours du Condor,Three Days of the Condor,1092,7.302
1027,tt0073817,"Adventure,Comedy,Drama",FR,7.5,6775,https://image.tmdb.org/t/p/w500/dFXGxxVSwb9tYNfKMeFnxORmBlt.jpg,0,it,A spoiled rich woman and a brutish Communist deckhand become stranded alone on a desert island after venturing away from their cruise.,https://image.tmdb.org/t/p/w500/8bkEUeQWVFBk3HE4qhluDarTMDj.jpg,1974,0,110,,https://www.youtube.com/watch?v=UAf_G4t1HTQ,"['marxism', 'stockholm syndrome', 'deserted island', 'misogyny', 'battle of the sexes', 'woman director', 'submission', 'male egos', 'lgbt interest']",8.466,Vers un destin insolite sur les flots bleus de l'été,Travolti da un insolito destino nell'azzurro mare d'agosto,291,7.5
1028,tt0073864,"Drama,Thriller,War",FR,7.5,4847,https://image.tmdb.org/t/p/w500/q2qxi8FYuAtAfcVLeBNQdD1xZRh.jpg,0,fr,"In Montauban in 1944, Julien Dandieu in a surgeon in the local hospital. Frightened by the German army entering Montauban, he asks his friend Francois to drive his wife and his daughter in the back country village where Julien has an old castle. One week later, Julien decided to meet then for the week end, but the Germans are already occupying the village.",https://image.tmdb.org/t/p/w500/hLoEBn5kbMlnLA30Y5M3H6lwyUp.jpg,1975,0,103,,https://www.youtube.com/watch?v=zdI-2rB2iZ0,"['dying and death', 'rape', 'repayment', 'world war ii', 'castle', 'normandy, france', 'revenge', 'rape and revenge']",7.364,Le Vieux Fusil,Le vieux fusil,216,7.509
